t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1763624007.536544,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763624007.486544,SLOUCHED_HOLD_START,1763624008.436544
1763624012.036544,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763624011.986544,UPRIGHT_HOLD_START,1763624012.936544
1763624021.307544,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763624021.257544,SLOUCHED_HOLD_START,1763624022.207544
1763624025.807544,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763624025.757544,UPRIGHT_HOLD_START,1763624026.707544
1763624036.807544,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763624036.757544,SLOUCHED_HOLD_START,1763624037.707544
1763624041.307544,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763624041.257544,UPRIGHT_HOLD_START,1763624042.207544
1763624051.703544,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763624051.653544,NOSLOUCHED_HOLD_START,1763624052.603544
1763624056.203544,BEEP_RECOVER,lateral_left,RECOVERY_START,1763624056.153544,UPRIGHT_HOLD_START,1763624057.103544
1763624067.730544,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763624067.680544,NOSLOUCHED_HOLD_START,1763624068.630544
1763624072.230544,BEEP_RECOVER,lateral_right,RECOVERY_START,1763624072.180544,UPRIGHT_HOLD_START,1763624073.130544
1763624082.610544,BEEP_SLOUCH,neck_only,SLOUCH_START,1763624082.560544,SLOUCHED_HOLD_START,1763624083.510544
1763624087.110544,BEEP_RECOVER,neck_only,RECOVERY_START,1763624087.060544,UPRIGHT_HOLD_START,1763624088.010544
1763624098.041544,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763624097.991544,NOSLOUCHED_HOLD_START,1763624098.941544
1763624102.541544,BEEP_RECOVER,reach_left,RECOVERY_START,1763624102.491544,UPRIGHT_HOLD_START,1763624103.441544
1763624111.431544,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763624111.381544,NOSLOUCHED_HOLD_START,1763624112.331544
1763624115.931544,BEEP_RECOVER,reach_right,RECOVERY_START,1763624115.881544,UPRIGHT_HOLD_START,1763624116.831544
1763624127.101544,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763624127.051544,SLOUCHED_HOLD_START,1763624128.001544
1763624131.601544,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763624131.551544,UPRIGHT_HOLD_START,1763624132.501544
1763624141.317544,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763624141.267544,SLOUCHED_HOLD_START,1763624142.217544
1763624145.817544,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763624145.767544,UPRIGHT_HOLD_START,1763624146.717544
1763624156.694544,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763624156.644544,SLOUCHED_HOLD_START,1763624157.594544
1763624161.194544,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763624161.144544,UPRIGHT_HOLD_START,1763624162.094544
1763624172.268544,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763624172.218544,NOSLOUCHED_HOLD_START,1763624173.168544
1763624176.768544,BEEP_RECOVER,lateral_left,RECOVERY_START,1763624176.718544,UPRIGHT_HOLD_START,1763624177.668544
