t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1763542426.863272,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763542426.813272,SLOUCHED_HOLD_START,1763542427.763272
1763542431.363272,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763542431.313272,UPRIGHT_HOLD_START,1763542432.263272
1763542440.634272,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763542440.584272,SLOUCHED_HOLD_START,1763542441.534272
1763542445.134272,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763542445.084272,UPRIGHT_HOLD_START,1763542446.034272
1763542456.134272,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763542456.084272,SLOUCHED_HOLD_START,1763542457.034272
1763542460.634272,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763542460.584272,UPRIGHT_HOLD_START,1763542461.534272
1763542471.030272,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763542470.980272,NOSLOUCHED_HOLD_START,1763542471.930272
1763542475.530272,BEEP_RECOVER,lateral_left,RECOVERY_START,1763542475.480272,UPRIGHT_HOLD_START,1763542476.430272
1763542487.057272,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763542487.007272,NOSLOUCHED_HOLD_START,1763542487.957272
1763542491.557272,BEEP_RECOVER,lateral_right,RECOVERY_START,1763542491.507272,UPRIGHT_HOLD_START,1763542492.457272
1763542501.937272,BEEP_SLOUCH,neck_only,SLOUCH_START,1763542501.887272,SLOUCHED_HOLD_START,1763542502.837272
1763542506.437272,BEEP_RECOVER,neck_only,RECOVERY_START,1763542506.387272,UPRIGHT_HOLD_START,1763542507.337272
1763542517.368272,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763542517.318272,NOSLOUCHED_HOLD_START,1763542518.268272
1763542521.868272,BEEP_RECOVER,reach_left,RECOVERY_START,1763542521.818272,UPRIGHT_HOLD_START,1763542522.768272
1763542530.758272,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763542530.708272,NOSLOUCHED_HOLD_START,1763542531.658272
1763542535.258272,BEEP_RECOVER,reach_right,RECOVERY_START,1763542535.208272,UPRIGHT_HOLD_START,1763542536.158272
1763542546.428272,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763542546.378272,SLOUCHED_HOLD_START,1763542547.328272
1763542550.928272,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763542550.878272,UPRIGHT_HOLD_START,1763542551.828272
1763542560.644272,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763542560.594272,SLOUCHED_HOLD_START,1763542561.544272
1763542565.144272,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763542565.094272,UPRIGHT_HOLD_START,1763542566.044272
1763542576.021272,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763542575.971272,SLOUCHED_HOLD_START,1763542576.921272
1763542580.521272,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763542580.471272,UPRIGHT_HOLD_START,1763542581.421272
1763542591.595272,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763542591.545272,NOSLOUCHED_HOLD_START,1763542592.495272
1763542596.095272,BEEP_RECOVER,lateral_left,RECOVERY_START,1763542596.045272,UPRIGHT_HOLD_START,1763542596.995272
1763542605.637272,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763542605.587272,NOSLOUCHED_HOLD_START,1763542606.537272
1763542610.137272,BEEP_RECOVER,lateral_right,RECOVERY_START,1763542610.087272,UPRIGHT_HOLD_START,1763542611.037272
1763542620.982272,BEEP_SLOUCH,neck_only,SLOUCH_START,1763542620.932272,SLOUCHED_HOLD_START,1763542621.882272
1763542625.482272,BEEP_RECOVER,neck_only,RECOVERY_START,1763542625.432272,UPRIGHT_HOLD_START,1763542626.382272
1763542636.884272,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763542636.834272,NOSLOUCHED_HOLD_START,1763542637.784272
1763542641.384272,BEEP_RECOVER,reach_left,RECOVERY_START,1763542641.334272,UPRIGHT_HOLD_START,1763542642.284272
1763542651.674272,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763542651.624272,NOSLOUCHED_HOLD_START,1763542652.574272
1763542656.174272,BEEP_RECOVER,reach_right,RECOVERY_START,1763542656.124272,UPRIGHT_HOLD_START,1763542657.074272
1763542666.025272,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763542665.975272,SLOUCHED_HOLD_START,1763542666.925272
1763542670.525272,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763542670.475272,UPRIGHT_HOLD_START,1763542671.425272
1763542681.763272,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763542681.713272,SLOUCHED_HOLD_START,1763542682.663272
