t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760629585.610783,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760629585.560783,SLOUCHED_HOLD_START,1760629586.510783
1760629590.110783,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760629590.060783,UPRIGHT_HOLD_START,1760629591.010783
1760629599.381783,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760629599.331783,SLOUCHED_HOLD_START,1760629600.281783
1760629603.881783,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760629603.831783,UPRIGHT_HOLD_START,1760629604.781783
1760629614.881783,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760629614.831783,SLOUCHED_HOLD_START,1760629615.781783
1760629619.381783,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760629619.331783,UPRIGHT_HOLD_START,1760629620.281783
1760629629.777783,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760629629.727783,NOSLOUCHED_HOLD_START,1760629630.677783
1760629634.277783,BEEP_RECOVER,lateral_left,RECOVERY_START,1760629634.227783,UPRIGHT_HOLD_START,1760629635.177783
1760629645.804783,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760629645.754783,NOSLOUCHED_HOLD_START,1760629646.704783
1760629650.304783,BEEP_RECOVER,lateral_right,RECOVERY_START,1760629650.254783,UPRIGHT_HOLD_START,1760629651.204783
1760629660.684783,BEEP_SLOUCH,neck_only,SLOUCH_START,1760629660.634783,SLOUCHED_HOLD_START,1760629661.584783
1760629665.184783,BEEP_RECOVER,neck_only,RECOVERY_START,1760629665.134783,UPRIGHT_HOLD_START,1760629666.084783
1760629676.115783,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760629676.065783,NOSLOUCHED_HOLD_START,1760629677.015783
1760629680.615783,BEEP_RECOVER,reach_left,RECOVERY_START,1760629680.565783,UPRIGHT_HOLD_START,1760629681.515783
1760629689.505783,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760629689.455783,NOSLOUCHED_HOLD_START,1760629690.405783
1760629694.005783,BEEP_RECOVER,reach_right,RECOVERY_START,1760629693.955783,UPRIGHT_HOLD_START,1760629694.905783
1760629705.175783,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760629705.125783,SLOUCHED_HOLD_START,1760629706.075783
1760629709.675783,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760629709.625783,UPRIGHT_HOLD_START,1760629710.575783
1760629719.391783,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760629719.341783,SLOUCHED_HOLD_START,1760629720.291783
1760629723.891783,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760629723.841783,UPRIGHT_HOLD_START,1760629724.791783
1760629734.768783,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760629734.718783,SLOUCHED_HOLD_START,1760629735.668783
1760629739.268783,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760629739.218783,UPRIGHT_HOLD_START,1760629740.168783
1760629750.342783,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760629750.292783,NOSLOUCHED_HOLD_START,1760629751.242783
1760629754.842783,BEEP_RECOVER,lateral_left,RECOVERY_START,1760629754.792783,UPRIGHT_HOLD_START,1760629755.742783
1760629764.384783,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760629764.334783,NOSLOUCHED_HOLD_START,1760629765.284783
1760629768.884783,BEEP_RECOVER,lateral_right,RECOVERY_START,1760629768.834783,UPRIGHT_HOLD_START,1760629769.784783
1760629779.729783,BEEP_SLOUCH,neck_only,SLOUCH_START,1760629779.679783,SLOUCHED_HOLD_START,1760629780.629783
1760629784.229783,BEEP_RECOVER,neck_only,RECOVERY_START,1760629784.179783,UPRIGHT_HOLD_START,1760629785.129783
1760629795.631783,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760629795.581783,NOSLOUCHED_HOLD_START,1760629796.531783
1760629800.131783,BEEP_RECOVER,reach_left,RECOVERY_START,1760629800.081783,UPRIGHT_HOLD_START,1760629801.031783
1760629810.421783,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760629810.371783,NOSLOUCHED_HOLD_START,1760629811.321783
1760629814.921783,BEEP_RECOVER,reach_right,RECOVERY_START,1760629814.871783,UPRIGHT_HOLD_START,1760629815.821783
1760629824.772783,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760629824.722783,SLOUCHED_HOLD_START,1760629825.672783
1760629829.272783,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760629829.222783,UPRIGHT_HOLD_START,1760629830.172783
1760629840.510783,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760629840.460783,SLOUCHED_HOLD_START,1760629841.410783
1760629845.010783,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760629844.960783,UPRIGHT_HOLD_START,1760629845.910783
