t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1763483786.881342,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763483786.831342,SLOUCHED_HOLD_START,1763483787.781342
1763483791.381342,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763483791.331342,UPRIGHT_HOLD_START,1763483792.281342
1763483800.652342,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763483800.602342,SLOUCHED_HOLD_START,1763483801.552342
1763483805.152342,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763483805.102342,UPRIGHT_HOLD_START,1763483806.052342
1763483816.152342,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763483816.102342,SLOUCHED_HOLD_START,1763483817.052342
1763483820.652342,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763483820.602342,UPRIGHT_HOLD_START,1763483821.552342
1763483831.048342,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763483830.998342,NOSLOUCHED_HOLD_START,1763483831.948342
1763483835.548342,BEEP_RECOVER,lateral_left,RECOVERY_START,1763483835.498342,UPRIGHT_HOLD_START,1763483836.448342
1763483847.075342,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763483847.025342,NOSLOUCHED_HOLD_START,1763483847.975342
1763483851.575342,BEEP_RECOVER,lateral_right,RECOVERY_START,1763483851.525342,UPRIGHT_HOLD_START,1763483852.475342
1763483861.955342,BEEP_SLOUCH,neck_only,SLOUCH_START,1763483861.905342,SLOUCHED_HOLD_START,1763483862.855342
1763483866.455342,BEEP_RECOVER,neck_only,RECOVERY_START,1763483866.405342,UPRIGHT_HOLD_START,1763483867.355342
1763483877.386342,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763483877.336342,NOSLOUCHED_HOLD_START,1763483878.286342
1763483881.886342,BEEP_RECOVER,reach_left,RECOVERY_START,1763483881.836342,UPRIGHT_HOLD_START,1763483882.786342
1763483890.776342,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763483890.726342,NOSLOUCHED_HOLD_START,1763483891.676342
1763483895.276342,BEEP_RECOVER,reach_right,RECOVERY_START,1763483895.226342,UPRIGHT_HOLD_START,1763483896.176342
1763483906.446342,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763483906.396342,SLOUCHED_HOLD_START,1763483907.346342
1763483910.946342,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763483910.896342,UPRIGHT_HOLD_START,1763483911.846342
1763483920.662342,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763483920.612342,SLOUCHED_HOLD_START,1763483921.562342
1763483925.162342,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763483925.112342,UPRIGHT_HOLD_START,1763483926.062342
1763483936.039342,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763483935.989342,SLOUCHED_HOLD_START,1763483936.939342
1763483940.539342,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763483940.489342,UPRIGHT_HOLD_START,1763483941.439342
1763483951.613342,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763483951.563342,NOSLOUCHED_HOLD_START,1763483952.513342
1763483956.113342,BEEP_RECOVER,lateral_left,RECOVERY_START,1763483956.063342,UPRIGHT_HOLD_START,1763483957.013342
1763483965.655342,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763483965.605342,NOSLOUCHED_HOLD_START,1763483966.555342
1763483970.155342,BEEP_RECOVER,lateral_right,RECOVERY_START,1763483970.105342,UPRIGHT_HOLD_START,1763483971.055342
1763483981.000342,BEEP_SLOUCH,neck_only,SLOUCH_START,1763483980.950342,SLOUCHED_HOLD_START,1763483981.900342
1763483985.500342,BEEP_RECOVER,neck_only,RECOVERY_START,1763483985.450342,UPRIGHT_HOLD_START,1763483986.400342
1763483996.902342,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763483996.852342,NOSLOUCHED_HOLD_START,1763483997.802342
1763484001.402342,BEEP_RECOVER,reach_left,RECOVERY_START,1763484001.352342,UPRIGHT_HOLD_START,1763484002.302342
1763484011.692342,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763484011.642342,NOSLOUCHED_HOLD_START,1763484012.592342
1763484016.192342,BEEP_RECOVER,reach_right,RECOVERY_START,1763484016.142342,UPRIGHT_HOLD_START,1763484017.092342
1763484026.043342,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763484025.993342,SLOUCHED_HOLD_START,1763484026.943342
1763484030.543342,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763484030.493342,UPRIGHT_HOLD_START,1763484031.443342
1763484041.781342,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763484041.731342,SLOUCHED_HOLD_START,1763484042.681342
1763484046.281342,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763484046.231342,UPRIGHT_HOLD_START,1763484047.181342
1763484057.221342,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763484057.171342,SLOUCHED_HOLD_START,1763484058.121342
1763484061.721342,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763484061.671342,UPRIGHT_HOLD_START,1763484062.621342
1763484070.615342,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763484070.565342,NOSLOUCHED_HOLD_START,1763484071.515342
