t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1762017222.441614,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1762017222.391614,SLOUCHED_HOLD_START,1762017223.341614
1762017226.941614,BEEP_RECOVER,normal_slouch,RECOVERY_START,1762017226.891614,UPRIGHT_HOLD_START,1762017227.841614
1762017236.212614,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1762017236.162614,SLOUCHED_HOLD_START,1762017237.112614
1762017240.712614,BEEP_RECOVER,fast_slouch,RECOVERY_START,1762017240.662614,UPRIGHT_HOLD_START,1762017241.612614
1762017251.712614,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1762017251.662614,SLOUCHED_HOLD_START,1762017252.612614
1762017256.212614,BEEP_RECOVER,micro_slouch,RECOVERY_START,1762017256.162614,UPRIGHT_HOLD_START,1762017257.112614
1762017266.608614,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1762017266.558614,NOSLOUCHED_HOLD_START,1762017267.508614
1762017271.108614,BEEP_RECOVER,lateral_left,RECOVERY_START,1762017271.058614,UPRIGHT_HOLD_START,1762017272.008614
1762017282.635614,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1762017282.585614,NOSLOUCHED_HOLD_START,1762017283.535614
1762017287.135614,BEEP_RECOVER,lateral_right,RECOVERY_START,1762017287.085614,UPRIGHT_HOLD_START,1762017288.035614
1762017297.515614,BEEP_SLOUCH,neck_only,SLOUCH_START,1762017297.465614,SLOUCHED_HOLD_START,1762017298.415614
1762017302.015614,BEEP_RECOVER,neck_only,RECOVERY_START,1762017301.965614,UPRIGHT_HOLD_START,1762017302.915614
1762017312.946614,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1762017312.896614,NOSLOUCHED_HOLD_START,1762017313.846614
1762017317.446614,BEEP_RECOVER,reach_left,RECOVERY_START,1762017317.396614,UPRIGHT_HOLD_START,1762017318.346614
1762017326.336614,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1762017326.286614,NOSLOUCHED_HOLD_START,1762017327.236614
1762017330.836614,BEEP_RECOVER,reach_right,RECOVERY_START,1762017330.786614,UPRIGHT_HOLD_START,1762017331.736614
1762017342.006614,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1762017341.956614,SLOUCHED_HOLD_START,1762017342.906614
1762017346.506614,BEEP_RECOVER,normal_slouch,RECOVERY_START,1762017346.456614,UPRIGHT_HOLD_START,1762017347.406614
1762017356.222614,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1762017356.172614,SLOUCHED_HOLD_START,1762017357.122614
1762017360.722614,BEEP_RECOVER,fast_slouch,RECOVERY_START,1762017360.672614,UPRIGHT_HOLD_START,1762017361.622614
1762017371.599614,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1762017371.549614,SLOUCHED_HOLD_START,1762017372.499614
1762017376.099614,BEEP_RECOVER,micro_slouch,RECOVERY_START,1762017376.049614,UPRIGHT_HOLD_START,1762017376.999614
1762017387.173614,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1762017387.123614,NOSLOUCHED_HOLD_START,1762017388.073614
1762017391.673614,BEEP_RECOVER,lateral_left,RECOVERY_START,1762017391.623614,UPRIGHT_HOLD_START,1762017392.573614
1762017401.215614,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1762017401.165614,NOSLOUCHED_HOLD_START,1762017402.115614
1762017405.715614,BEEP_RECOVER,lateral_right,RECOVERY_START,1762017405.665614,UPRIGHT_HOLD_START,1762017406.615614
1762017416.560614,BEEP_SLOUCH,neck_only,SLOUCH_START,1762017416.510614,SLOUCHED_HOLD_START,1762017417.460614
1762017421.060614,BEEP_RECOVER,neck_only,RECOVERY_START,1762017421.010614,UPRIGHT_HOLD_START,1762017421.960614
