t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760039839.167582,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760039839.117582,SLOUCHED_HOLD_START,1760039840.067582
1760039843.667582,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760039843.617582,UPRIGHT_HOLD_START,1760039844.567582
1760039852.938582,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760039852.888582,SLOUCHED_HOLD_START,1760039853.838582
1760039857.438582,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760039857.388582,UPRIGHT_HOLD_START,1760039858.338582
1760039868.438582,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760039868.388582,SLOUCHED_HOLD_START,1760039869.338582
1760039872.938582,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760039872.888582,UPRIGHT_HOLD_START,1760039873.838582
1760039883.334582,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760039883.284582,NOSLOUCHED_HOLD_START,1760039884.234582
1760039887.834582,BEEP_RECOVER,lateral_left,RECOVERY_START,1760039887.784582,UPRIGHT_HOLD_START,1760039888.734582
1760039899.361582,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760039899.311582,NOSLOUCHED_HOLD_START,1760039900.261582
1760039903.861582,BEEP_RECOVER,lateral_right,RECOVERY_START,1760039903.811582,UPRIGHT_HOLD_START,1760039904.761582
1760039914.241582,BEEP_SLOUCH,neck_only,SLOUCH_START,1760039914.191582,SLOUCHED_HOLD_START,1760039915.141582
1760039918.741582,BEEP_RECOVER,neck_only,RECOVERY_START,1760039918.691582,UPRIGHT_HOLD_START,1760039919.641582
1760039929.672582,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760039929.622582,NOSLOUCHED_HOLD_START,1760039930.572582
1760039934.172582,BEEP_RECOVER,reach_left,RECOVERY_START,1760039934.122582,UPRIGHT_HOLD_START,1760039935.072582
1760039943.062582,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760039943.012582,NOSLOUCHED_HOLD_START,1760039943.962582
1760039947.562582,BEEP_RECOVER,reach_right,RECOVERY_START,1760039947.512582,UPRIGHT_HOLD_START,1760039948.462582
1760039958.732582,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760039958.682582,SLOUCHED_HOLD_START,1760039959.632582
