t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760109584.617954,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760109584.567954,SLOUCHED_HOLD_START,1760109585.517954
1760109589.117954,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760109589.067954,UPRIGHT_HOLD_START,1760109590.017954
1760109598.388954,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760109598.338954,SLOUCHED_HOLD_START,1760109599.288954
1760109602.888954,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760109602.838954,UPRIGHT_HOLD_START,1760109603.788954
1760109613.888954,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760109613.838954,SLOUCHED_HOLD_START,1760109614.788954
1760109618.388954,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760109618.338954,UPRIGHT_HOLD_START,1760109619.288954
1760109628.784954,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760109628.734954,NOSLOUCHED_HOLD_START,1760109629.684954
1760109633.284954,BEEP_RECOVER,lateral_left,RECOVERY_START,1760109633.234954,UPRIGHT_HOLD_START,1760109634.184954
1760109644.811954,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760109644.761954,NOSLOUCHED_HOLD_START,1760109645.711954
1760109649.311954,BEEP_RECOVER,lateral_right,RECOVERY_START,1760109649.261954,UPRIGHT_HOLD_START,1760109650.211954
1760109659.691954,BEEP_SLOUCH,neck_only,SLOUCH_START,1760109659.641954,SLOUCHED_HOLD_START,1760109660.591954
1760109664.191954,BEEP_RECOVER,neck_only,RECOVERY_START,1760109664.141954,UPRIGHT_HOLD_START,1760109665.091954
1760109675.122954,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760109675.072954,NOSLOUCHED_HOLD_START,1760109676.022954
1760109679.622954,BEEP_RECOVER,reach_left,RECOVERY_START,1760109679.572954,UPRIGHT_HOLD_START,1760109680.522954
1760109688.512954,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760109688.462954,NOSLOUCHED_HOLD_START,1760109689.412954
1760109693.012954,BEEP_RECOVER,reach_right,RECOVERY_START,1760109692.962954,UPRIGHT_HOLD_START,1760109693.912954
1760109704.182954,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760109704.132954,SLOUCHED_HOLD_START,1760109705.082954
1760109708.682954,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760109708.632954,UPRIGHT_HOLD_START,1760109709.582954
1760109718.398954,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760109718.348954,SLOUCHED_HOLD_START,1760109719.298954
1760109722.898954,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760109722.848954,UPRIGHT_HOLD_START,1760109723.798954
1760109733.775954,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760109733.725954,SLOUCHED_HOLD_START,1760109734.675954
1760109738.275954,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760109738.225954,UPRIGHT_HOLD_START,1760109739.175954
1760109749.349954,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760109749.299954,NOSLOUCHED_HOLD_START,1760109750.249954
1760109753.849954,BEEP_RECOVER,lateral_left,RECOVERY_START,1760109753.799954,UPRIGHT_HOLD_START,1760109754.749954
1760109763.391954,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760109763.341954,NOSLOUCHED_HOLD_START,1760109764.291954
1760109767.891954,BEEP_RECOVER,lateral_right,RECOVERY_START,1760109767.841954,UPRIGHT_HOLD_START,1760109768.791954
1760109778.736954,BEEP_SLOUCH,neck_only,SLOUCH_START,1760109778.686954,SLOUCHED_HOLD_START,1760109779.636954
1760109783.236954,BEEP_RECOVER,neck_only,RECOVERY_START,1760109783.186954,UPRIGHT_HOLD_START,1760109784.136954
1760109794.638954,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760109794.588954,NOSLOUCHED_HOLD_START,1760109795.538954
1760109799.138954,BEEP_RECOVER,reach_left,RECOVERY_START,1760109799.088954,UPRIGHT_HOLD_START,1760109800.038954
1760109809.428954,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760109809.378954,NOSLOUCHED_HOLD_START,1760109810.328954
1760109813.928954,BEEP_RECOVER,reach_right,RECOVERY_START,1760109813.878954,UPRIGHT_HOLD_START,1760109814.828954
1760109823.779954,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760109823.729954,SLOUCHED_HOLD_START,1760109824.679954
1760109828.279954,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760109828.229954,UPRIGHT_HOLD_START,1760109829.179954
1760109839.517954,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760109839.467954,SLOUCHED_HOLD_START,1760109840.417954
1760109844.017954,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760109843.967954,UPRIGHT_HOLD_START,1760109844.917954
1760109854.957954,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760109854.907954,SLOUCHED_HOLD_START,1760109855.857954
1760109859.457954,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760109859.407954,UPRIGHT_HOLD_START,1760109860.357954
1760109868.351954,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760109868.301954,NOSLOUCHED_HOLD_START,1760109869.251954
1760109872.851954,BEEP_RECOVER,lateral_left,RECOVERY_START,1760109872.801954,UPRIGHT_HOLD_START,1760109873.751954
1760109884.950954,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760109884.900954,NOSLOUCHED_HOLD_START,1760109885.850954
1760109889.450954,BEEP_RECOVER,lateral_right,RECOVERY_START,1760109889.400954,UPRIGHT_HOLD_START,1760109890.350954
1760109899.734954,BEEP_SLOUCH,neck_only,SLOUCH_START,1760109899.684954,SLOUCHED_HOLD_START,1760109900.634954
1760109904.234954,BEEP_RECOVER,neck_only,RECOVERY_START,1760109904.184954,UPRIGHT_HOLD_START,1760109905.134954
1760109914.019954,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760109913.969954,NOSLOUCHED_HOLD_START,1760109914.919954
1760109918.519954,BEEP_RECOVER,reach_left,RECOVERY_START,1760109918.469954,UPRIGHT_HOLD_START,1760109919.419954
1760109928.649954,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760109928.599954,NOSLOUCHED_HOLD_START,1760109929.549954
1760109933.149954,BEEP_RECOVER,reach_right,RECOVERY_START,1760109933.099954,UPRIGHT_HOLD_START,1760109934.049954
