t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760174067.477123,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760174067.427123,SLOUCHED_HOLD_START,1760174068.377123
1760174071.977123,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760174071.927123,UPRIGHT_HOLD_START,1760174072.877123
1760174081.248123,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760174081.198123,SLOUCHED_HOLD_START,1760174082.148123
1760174085.748123,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760174085.698123,UPRIGHT_HOLD_START,1760174086.648123
1760174096.748123,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760174096.698123,SLOUCHED_HOLD_START,1760174097.648123
1760174101.248123,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760174101.198123,UPRIGHT_HOLD_START,1760174102.148123
1760174111.644123,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760174111.594123,NOSLOUCHED_HOLD_START,1760174112.544123
1760174116.144123,BEEP_RECOVER,lateral_left,RECOVERY_START,1760174116.094123,UPRIGHT_HOLD_START,1760174117.044123
1760174127.671123,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760174127.621123,NOSLOUCHED_HOLD_START,1760174128.571123
1760174132.171123,BEEP_RECOVER,lateral_right,RECOVERY_START,1760174132.121123,UPRIGHT_HOLD_START,1760174133.071123
1760174142.551123,BEEP_SLOUCH,neck_only,SLOUCH_START,1760174142.501123,SLOUCHED_HOLD_START,1760174143.451123
1760174147.051123,BEEP_RECOVER,neck_only,RECOVERY_START,1760174147.001123,UPRIGHT_HOLD_START,1760174147.951123
1760174157.982123,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760174157.932123,NOSLOUCHED_HOLD_START,1760174158.882123
1760174162.482123,BEEP_RECOVER,reach_left,RECOVERY_START,1760174162.432123,UPRIGHT_HOLD_START,1760174163.382123
1760174171.372123,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760174171.322123,NOSLOUCHED_HOLD_START,1760174172.272123
1760174175.872123,BEEP_RECOVER,reach_right,RECOVERY_START,1760174175.822123,UPRIGHT_HOLD_START,1760174176.772123
1760174187.042123,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760174186.992123,SLOUCHED_HOLD_START,1760174187.942123
1760174191.542123,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760174191.492123,UPRIGHT_HOLD_START,1760174192.442123
1760174201.258123,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760174201.208123,SLOUCHED_HOLD_START,1760174202.158123
1760174205.758123,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760174205.708123,UPRIGHT_HOLD_START,1760174206.658123
1760174216.635123,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760174216.585123,SLOUCHED_HOLD_START,1760174217.535123
1760174221.135123,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760174221.085123,UPRIGHT_HOLD_START,1760174222.035123
1760174232.209123,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760174232.159123,NOSLOUCHED_HOLD_START,1760174233.109123
1760174236.709123,BEEP_RECOVER,lateral_left,RECOVERY_START,1760174236.659123,UPRIGHT_HOLD_START,1760174237.609123
1760174246.251123,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760174246.201123,NOSLOUCHED_HOLD_START,1760174247.151123
1760174250.751123,BEEP_RECOVER,lateral_right,RECOVERY_START,1760174250.701123,UPRIGHT_HOLD_START,1760174251.651123
1760174261.596123,BEEP_SLOUCH,neck_only,SLOUCH_START,1760174261.546123,SLOUCHED_HOLD_START,1760174262.496123
1760174266.096123,BEEP_RECOVER,neck_only,RECOVERY_START,1760174266.046123,UPRIGHT_HOLD_START,1760174266.996123
1760174277.498123,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760174277.448123,NOSLOUCHED_HOLD_START,1760174278.398123
1760174281.998123,BEEP_RECOVER,reach_left,RECOVERY_START,1760174281.948123,UPRIGHT_HOLD_START,1760174282.898123
1760174292.288123,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760174292.238123,NOSLOUCHED_HOLD_START,1760174293.188123
1760174296.788123,BEEP_RECOVER,reach_right,RECOVERY_START,1760174296.738123,UPRIGHT_HOLD_START,1760174297.688123
1760174306.639123,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760174306.589123,SLOUCHED_HOLD_START,1760174307.539123
1760174311.139123,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760174311.089123,UPRIGHT_HOLD_START,1760174312.039123
1760174322.377123,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760174322.327123,SLOUCHED_HOLD_START,1760174323.277123
1760174326.877123,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760174326.827123,UPRIGHT_HOLD_START,1760174327.777123
1760174337.817123,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760174337.767123,SLOUCHED_HOLD_START,1760174338.717123
1760174342.317123,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760174342.267123,UPRIGHT_HOLD_START,1760174343.217123
1760174351.211123,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760174351.161123,NOSLOUCHED_HOLD_START,1760174352.111123
1760174355.711123,BEEP_RECOVER,lateral_left,RECOVERY_START,1760174355.661123,UPRIGHT_HOLD_START,1760174356.611123
1760174367.810123,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760174367.760123,NOSLOUCHED_HOLD_START,1760174368.710123
1760174372.310123,BEEP_RECOVER,lateral_right,RECOVERY_START,1760174372.260123,UPRIGHT_HOLD_START,1760174373.210123
1760174382.594123,BEEP_SLOUCH,neck_only,SLOUCH_START,1760174382.544123,SLOUCHED_HOLD_START,1760174383.494123
1760174387.094123,BEEP_RECOVER,neck_only,RECOVERY_START,1760174387.044123,UPRIGHT_HOLD_START,1760174387.994123
1760174396.879123,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760174396.829123,NOSLOUCHED_HOLD_START,1760174397.779123
1760174401.379123,BEEP_RECOVER,reach_left,RECOVERY_START,1760174401.329123,UPRIGHT_HOLD_START,1760174402.279123
1760174411.509123,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760174411.459123,NOSLOUCHED_HOLD_START,1760174412.409123
1760174416.009123,BEEP_RECOVER,reach_right,RECOVERY_START,1760174415.959123,UPRIGHT_HOLD_START,1760174416.909123
