timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1760109101.700366,-0.101777,0.054159,-0.000000,0.993332,0.057898,0.001029,0.028685,-0.001484,0.004003,-0.003532,0.107595,0.202196,-0.973417
1760109101.700848,-0.101347,0.054180,0.000198,0.993375,0.069737,-0.002926,0.032554,-0.004007,0.003877,-0.001133,0.107683,0.201330,-0.973586
1760109101.735147,-0.100109,0.054379,0.000493,0.993489,0.090461,0.028753,0.019002,0.002950,0.001937,-0.007402,0.108149,0.198860,-0.974042
1760109101.735513,-0.099455,0.054595,0.000601,0.993543,0.089554,0.040159,0.021204,0.002659,0.002032,-0.005511,0.108605,0.197561,-0.974256
1760109101.766086,-0.101064,0.054439,0.000454,0.993389,0.087325,0.052090,0.012126,0.003053,-0.004608,-0.006234,0.108249,0.200743,-0.973645
1760109101.796488,-0.102351,0.053565,-0.000047,0.993305,0.089387,0.045589,-0.009451,0.003669,-0.014020,0.001264,0.106403,0.203337,-0.973310
1760109101.796814,-0.101537,0.054125,-0.000135,0.993358,0.087174,0.045349,-0.005105,0.004572,-0.013349,0.001369,0.107504,0.201740,-0.973521
1760109101.827677,-0.100813,0.054651,-0.000183,0.993403,0.083681,0.047248,-0.002841,0.004775,-0.014150,-0.000973,0.108543,0.200316,-0.973700
1760109101.858189,-0.098756,0.055776,-0.000264,0.993547,0.072092,0.060375,0.001218,0.004088,-0.016242,-0.006170,0.110780,0.196267,-0.974272
1760109101.858494,-0.097884,0.056055,-0.000306,0.993618,0.069177,0.052128,0.002166,0.003380,-0.018060,-0.001267,0.111335,0.194552,-0.974553
1760109101.890303,-0.097163,0.056289,-0.000351,0.993675,0.068965,0.033763,0.000193,0.001189,-0.016059,-0.000264,0.111797,0.193136,-0.974782
1760109101.921112,-0.095535,0.056915,-0.000392,0.993798,0.039110,0.031960,0.003588,0.006672,-0.009860,-0.010028,0.113049,0.189929,-0.975268
1760109101.921521,-0.094980,0.057214,-0.000356,0.993834,0.022679,0.036493,0.005389,0.006522,-0.006972,-0.007465,0.113654,0.188829,-0.975411
1760109101.958542,-0.094006,0.057725,-0.000245,0.993897,-0.007168,0.020953,0.008611,0.004288,-0.002613,0.001271,0.114700,0.186893,-0.975661
1760109101.958918,-0.093767,0.057779,-0.000195,0.993916,-0.017721,0.016738,0.005341,0.004454,-0.004602,0.000466,0.114818,0.186415,-0.975739
1760109101.986952,-0.093625,0.057938,-0.000152,0.993920,-0.019100,0.018547,0.000603,0.005891,-0.007541,-0.002213,0.115143,0.186129,-0.975755
1760109102.017309,-0.093397,0.058460,-0.000228,0.993911,0.000244,0.016823,-0.012553,0.005819,-0.007764,-0.000398,0.116166,0.185683,-0.975719
1760109102.017643,-0.093300,0.058625,-0.000318,0.993910,0.008386,0.012188,-0.012917,0.006332,-0.005537,0.000954,0.116477,0.185501,-0.975717
1760109102.046699,-0.093118,0.058785,-0.000425,0.993918,0.012249,0.013251,-0.011779,0.007585,-0.003919,0.000409,0.116776,0.185154,-0.975747
1760109102.079124,-0.092428,0.059180,-0.000600,0.993959,0.027944,0.010105,-0.011602,0.008122,-0.001985,0.002512,0.117534,0.183810,-0.975910
1760109102.079438,-0.092043,0.059312,-0.000702,0.993987,0.040485,0.002203,-0.014646,0.007270,-0.001703,0.004155,0.117782,0.183062,-0.976020
1760109102.109044,-0.091635,0.059398,-0.000773,0.994019,0.046841,-0.001356,-0.010522,0.007210,-0.000874,0.002081,0.117943,0.182266,-0.976150
1760109102.141715,-0.090696,0.059540,-0.001008,0.994097,0.059561,-0.014251,-0.010262,0.006649,0.000029,0.000629,0.118193,0.180440,-0.976459
1760109102.142033,-0.090383,0.059583,-0.001052,0.994122,0.054984,-0.024854,-0.004164,0.002940,0.001731,0.002215,0.118276,0.179828,-0.976562
1760109102.175377,-0.089721,0.059383,-0.001050,0.994194,0.042665,-0.035815,0.006048,0.003055,-0.001681,-0.000083,0.117888,0.178525,-0.976848
1760109102.175717,-0.089468,0.059202,-0.000989,0.994228,0.043173,-0.044046,0.012341,0.004005,-0.004009,-0.001755,0.117544,0.178021,-0.976981
1760109102.206233,-0.089223,0.059136,-0.000877,0.994254,0.042558,-0.033880,0.015526,0.005246,-0.007635,-0.004474,0.117435,0.177524,-0.977084
1760109102.236686,-0.088656,0.059064,-0.000596,0.994309,0.035888,-0.005443,0.015347,0.003686,-0.011776,-0.005956,0.117350,0.176374,-0.977303
1760109102.236970,-0.088505,0.059068,-0.000467,0.994323,0.020477,-0.003386,0.023705,0.001205,-0.009415,-0.003994,0.117383,0.176060,-0.977356
1760109102.267684,-0.088429,0.059111,-0.000278,0.994327,0.007390,-0.011067,0.020005,-0.001225,-0.010957,-0.001616,0.117501,0.175887,-0.977373
1760109102.304248,-0.088291,0.059047,-0.000041,0.994343,-0.020214,-0.016551,0.000520,0.001436,-0.010664,-0.004843,0.117419,0.175588,-0.977436
1760109102.305245,-0.088588,0.058928,-0.000044,0.994324,-0.047529,-0.014478,-0.005470,-0.000364,-0.007423,-0.002742,0.117180,0.176176,-0.977359
1760109102.335296,-0.088873,0.058841,-0.000068,0.994303,-0.055910,-0.009753,-0.010108,-0.001050,-0.008761,-0.002985,0.116999,0.176741,-0.977279
1760109102.335626,-0.089157,0.058753,-0.000092,0.994283,-0.064291,-0.005029,-0.014746,-0.001737,-0.010099,-0.003229,0.116819,0.177306,-0.977198
1760109102.365176,-0.089423,0.058659,-0.000172,0.994265,-0.060222,-0.016800,-0.015515,-0.003267,-0.007974,0.002348,0.116614,0.177840,-0.977126
1760109102.400473,-0.090039,0.058309,-0.000339,0.994230,-0.057655,-0.013177,-0.014175,0.000381,-0.000825,-0.003856,0.115884,0.179079,-0.976986
1760109102.400784,-0.090313,0.058294,-0.000369,0.994206,-0.060623,-0.003621,-0.006868,0.001030,0.001530,-0.003050,0.115845,0.179623,-0.976891
1760109102.435068,-0.090881,0.058187,-0.000395,0.994160,-0.051566,-0.000486,-0.008785,-0.001741,0.000374,0.001645,0.115623,0.180747,-0.976710
1760109102.435354,-0.091086,0.058037,-0.000443,0.994150,-0.039168,-0.013399,-0.016557,-0.000004,0.001260,0.001398,0.115314,0.181158,-0.976670
1760109102.467829,-0.091260,0.057996,-0.000515,0.994137,-0.033901,-0.005935,-0.012149,0.002132,0.002310,-0.001530,0.115218,0.181509,-0.976616
1760109102.498786,-0.091682,0.058034,-0.000618,0.994096,-0.017118,0.004254,-0.003041,0.000689,0.004864,-0.000633,0.115270,0.182352,-0.976453
1760109102.499098,-0.091735,0.057999,-0.000626,0.994093,-0.003559,-0.006876,-0.001310,-0.000913,0.002091,0.003338,0.115198,0.182459,-0.976442
1760109102.527934,-0.091700,0.057908,-0.000638,0.994101,0.005000,-0.007659,-0.000121,0.000240,0.001520,0.002319,0.115016,0.182392,-0.976475
1760109102.571429,-0.091495,0.057887,-0.000614,0.994121,0.014558,0.002004,0.006253,0.002114,0.002169,-0.002384,0.114981,0.181984,-0.976556
1760109102.571826,-0.091442,0.057888,-0.000569,0.994126,0.016259,-0.002091,0.006041,0.001311,0.002082,-0.000808,0.114993,0.181877,-0.976574
1760109102.573448,-0.091318,0.057871,-0.000477,0.994139,0.006585,-0.002037,0.009251,0.000681,0.001285,-0.001333,0.114977,0.181620,-0.976624
1760109102.604098,-0.091317,0.057880,-0.000412,0.994138,0.002991,0.002744,0.006851,0.001636,0.000935,-0.003843,0.115005,0.181612,-0.976622
1760109102.634125,-0.091403,0.058049,-0.000348,0.994120,-0.005672,0.006262,-0.001333,0.002734,-0.002567,-0.002056,0.115352,0.181771,-0.976552
1760109102.634438,-0.091457,0.058131,-0.000374,0.994111,-0.008783,0.007305,-0.005607,0.004965,-0.003799,-0.001184,0.115509,0.181880,-0.976513
1760109102.663173,-0.091514,0.058130,-0.000449,0.994106,-0.005708,0.002510,-0.010534,0.003970,-0.003021,-0.000898,0.115492,0.182001,-0.976492
1760109102.705304,-0.091567,0.058142,-0.000651,0.994100,-0.001159,-0.001459,-0.013839,0.004850,-0.001753,0.001472,0.115478,0.182129,-0.976470
1760109102.705727,-0.091557,0.058112,-0.000718,0.994102,-0.000062,-0.006867,-0.012709,0.003126,-0.001540,0.002926,0.115406,0.182117,-0.976481
1760109102.737275,-0.091437,0.057938,-0.000860,0.994123,0.006597,-0.023575,-0.006115,0.001877,0.001098,0.003380,0.115038,0.181899,-0.976565
1760109102.737609,-0.091375,0.057828,-0.000859,0.994136,0.003523,-0.015939,0.003032,0.002705,0.001773,-0.000162,0.114822,0.181777,-0.976613
1760109102.767856,-0.091283,0.057760,-0.000785,0.994148,0.010859,-0.022364,0.005883,0.000824,0.000081,0.000693,0.114700,0.181588,-0.976663
1760109102.798174,-0.091027,0.057438,-0.000642,0.994190,0.015320,-0.021135,0.006810,0.000980,-0.001883,-0.002454,0.114091,0.181069,-0.976830
1760109102.798432,-0.090919,0.057324,-0.000617,0.994207,0.018326,-0.022133,0.003580,0.001375,-0.002502,-0.001895,0.113872,0.180854,-0.976896
1760109102.832598,-0.090744,0.057162,-0.000585,0.994232,0.011264,-0.011689,-0.003326,0.000762,-0.002132,0.000042,0.113558,0.180508,-0.976996
1760109102.832990,-0.090672,0.057054,-0.000612,0.994245,0.010764,-0.016571,-0.009963,-0.001249,-0.002477,0.002666,0.113340,0.180370,-0.977047
1760109102.863610,-0.090606,0.056936,-0.000674,0.994258,0.004228,-0.017241,-0.011918,-0.000392,-0.001381,-0.000336,0.113095,0.180248,-0.977098
1760109102.900211,-0.090635,0.056666,-0.000776,0.994270,-0.014305,-0.016224,-0.009047,0.000146,0.000407,-0.003561,0.112541,0.180320,-0.977148
1760109102.900441,-0.090732,0.056558,-0.000767,0.994268,-0.019871,-0.029662,-0.002702,-0.002320,0.000375,0.000142,0.112329,0.180510,-0.977138
1760109102.936569,-0.091082,0.056109,-0.000775,0.994261,-0.032866,-0.033219,-0.002560,-0.002395,-0.001379,-0.004126,0.111432,0.181205,-0.977112
1760109102.936819,-0.091321,0.055946,-0.000718,0.994248,-0.040516,-0.024206,0.005588,-0.001101,-0.001810,-0.004794,0.111117,0.181671,-0.977061
1760109102.967279,-0.091544,0.055801,-0.000662,0.994236,-0.033239,-0.019233,0.001209,-0.000840,-0.004804,-0.004309,0.110838,0.182107,-0.977012
1760109102.997970,-0.092002,0.055645,-0.000665,0.994202,-0.025595,0.000099,-0.008438,-0.001112,-0.004595,-0.004275,0.110522,0.183012,-0.976878
1760109102.998310,-0.092204,0.055618,-0.000681,0.994185,-0.039042,0.006629,-0.002946,-0.001049,0.001539,-0.005557,0.110463,0.183411,-0.976810
1760109103.033526,-0.092842,0.055667,-0.000697,0.994123,-0.051425,0.001559,-0.006529,-0.002886,0.002330,-0.001259,0.110550,0.184671,-0.976563
1760109103.033857,-0.093106,0.055657,-0.000735,0.994099,-0.047684,0.001299,-0.012531,-0.002859,0.000361,-0.001156,0.110521,0.185195,-0.976467
1760109103.063140,-0.093362,0.055683,-0.000788,0.994074,-0.046705,0.008590,-0.011218,-0.000964,0.001537,-0.001834,0.110560,0.185705,-0.976366
1760109103.095487,-0.093991,0.055773,-0.001005,0.994009,-0.029801,0.004096,-0.015375,-0.002296,-0.001046,0.002158,0.110688,0.186967,-0.976110
1760109103.095729,-0.094156,0.055717,-0.001133,0.993996,-0.021356,-0.002452,-0.022738,-0.003325,0.000231,0.002835,0.110552,0.187307,-0.976061
1760109103.126184,-0.094270,0.055657,-0.001253,0.993989,-0.017509,-0.005810,-0.017845,-0.003287,0.003322,0.000701,0.110409,0.187545,-0.976031
1760109103.157585,-0.094573,0.055565,-0.001453,0.993965,-0.022012,0.003227,-0.009390,-0.000657,0.005812,-0.006240,0.110184,0.188166,-0.975937
1760109103.157894,-0.094714,0.055597,-0.001499,0.993950,-0.021204,0.003916,-0.004663,0.000178,0.004562,-0.001412,0.110237,0.188448,-0.975877
1760109103.194261,-0.094981,0.055490,-0.001598,0.993930,-0.014685,-0.007353,-0.007483,-0.003868,0.002629,0.000785,0.110002,0.188986,-0.975799
1760109103.194571,-0.095065,0.055381,-0.001655,0.993928,-0.010493,-0.002922,-0.007061,0.001305,0.004308,-0.001772,0.109775,0.189158,-0.975791
1760109103.224835,-0.095170,0.055369,-0.001665,0.993918,-0.012713,-0.000017,-0.002373,0.001601,0.005328,-0.003712,0.109748,0.189368,-0.975754
1760109103.252916,-0.095499,0.055544,-0.001605,0.993877,-0.012590,0.013834,0.005162,-0.001661,0.003002,-0.002384,0.110101,0.190007,-0.975590
1760109103.253219,-0.095557,0.055578,-0.001604,0.993870,0.002173,-0.000407,-0.004809,-0.001507,-0.002241,0.003877,0.110168,0.190120,-0.975560
1760109103.283922,-0.095544,0.055558,-0.001653,0.993872,0.004808,0.004945,-0.007590,0.000524,-0.001648,0.001199,0.110119,0.190100,-0.975570
1760109103.316362,-0.095468,0.055687,-0.001813,0.993872,0.008094,0.006059,-0.006337,0.000891,0.002182,-0.000954,0.110346,0.189968,-0.975570
1760109103.316657,-0.095458,0.055756,-0.001894,0.993869,0.006034,0.011596,-0.007861,0.001321,0.003009,-0.001861,0.110466,0.189957,-0.975558
1760109103.345487,-0.095443,0.055789,-0.001976,0.993868,0.003691,0.005964,-0.008051,0.000160,0.004383,0.000300,0.110516,0.189936,-0.975556
1760109103.377139,-0.095511,0.055815,-0.002118,0.993860,-0.009253,-0.001274,-0.005100,0.000530,0.007220,0.000780,0.110541,0.190086,-0.975524
1760109103.377433,-0.095595,0.055775,-0.002165,0.993854,-0.014464,0.000463,-0.004102,0.002121,0.007181,-0.000388,0.110450,0.190256,-0.975502
1760109103.412512,-0.095874,0.055848,-0.002207,0.993823,-0.014739,0.005331,-0.004936,0.002619,0.004457,-0.000520,0.110583,0.190811,-0.975378
1760109103.412940,-0.095996,0.055865,-0.002257,0.993810,-0.006806,0.003712,-0.002646,0.001691,0.001674,-0.000524,0.110606,0.191056,-0.975328
1760109103.442422,-0.096019,0.055890,-0.002284,0.993806,0.003418,-0.000651,-0.005498,0.001250,0.000816,0.000382,0.110650,0.191104,-0.975313
1760109103.472927,-0.095935,0.056010,-0.002435,0.993808,0.012883,0.009730,-0.003087,0.001773,0.003576,0.001050,0.110859,0.190955,-0.975319
1760109103.473273,-0.095832,0.056081,-0.002471,0.993813,0.017929,0.002923,-0.002957,0.000607,0.003449,0.003339,0.110995,0.190755,-0.975342
1760109103.504201,-0.095708,0.056093,-0.002503,0.993825,0.025100,-0.002312,-0.000738,-0.000192,0.003249,0.003714,0.111015,0.190514,-0.975387
1760109103.535440,-0.095259,0.056084,-0.002537,0.993868,0.034076,-0.002988,0.000604,0.000460,0.002459,-0.001690,0.110996,0.189634,-0.975561
1760109103.535809,-0.095013,0.056050,-0.002536,0.993894,0.043880,-0.012266,0.000649,-0.002303,0.002375,0.001738,0.110933,0.189149,-0.975662
1760109103.570338,-0.094396,0.055850,-0.002446,0.993964,0.048454,-0.013272,0.014051,-0.000796,0.003360,-0.000989,0.110564,0.187926,-0.975940
1760109103.600398,-0.094080,0.055798,-0.002321,0.993997,0.050277,-0.009650,0.018073,-0.000624,0.002320,-0.001492,0.110490,0.187290,-0.976071
1760109103.600865,-0.093764,0.055747,-0.002195,0.994030,0.052101,-0.006028,0.022096,-0.000452,0.001280,-0.001995,0.110416,0.186654,-0.976201
1760109103.632899,-0.092966,0.055700,-0.001917,0.994108,0.046635,-0.004883,0.013916,-0.000543,-0.001273,-0.001419,0.110388,0.185049,-0.976510
1760109103.633222,-0.092709,0.055689,-0.001842,0.994133,0.041197,-0.002135,0.012049,-0.001128,-0.001077,-0.001518,0.110383,0.184535,-0.976608
1760109103.662242,-0.092456,0.055643,-0.001827,0.994159,0.041037,-0.007867,0.001122,-0.001707,-0.001856,0.000294,0.110297,0.184035,-0.976712
1760109103.694391,-0.091909,0.055517,-0.001902,0.994217,0.031124,0.000798,-0.004327,0.000304,-0.003224,-0.004925,0.110042,0.182966,-0.976941
1760109103.694717,-0.091724,0.055565,-0.001927,0.994231,0.028772,0.019066,-0.003733,0.001423,-0.006021,-0.008814,0.110135,0.182604,-0.976999
1760109103.723890,-0.091495,0.055754,-0.002010,0.994241,0.034462,0.027558,-0.008445,0.001033,-0.006520,-0.006934,0.110498,0.182160,-0.977040
1760109103.781584,-0.090966,0.056224,-0.002221,0.994263,0.026617,0.031731,-0.009775,-0.001241,0.000257,-0.003776,0.111398,0.181138,-0.977128
1760109103.782010,-0.090879,0.056451,-0.002263,0.994258,0.018244,0.029242,-0.009922,-0.001372,-0.000231,-0.001742,0.111843,0.180969,-0.977109
1760109103.782627,-0.090791,0.056678,-0.002305,0.994253,0.009871,0.026754,-0.010068,-0.001502,-0.000718,0.000293,0.112287,0.180800,-0.977089
1760109103.811829,-0.090615,0.057059,-0.002516,0.994247,0.005843,0.023815,-0.012805,-0.000281,-0.000366,0.000934,0.113005,0.180474,-0.977066
1760109103.851129,-0.090562,0.057165,-0.002611,0.994245,0.010084,0.019584,-0.012444,-0.000930,-0.000491,0.002418,0.113200,0.180380,-0.977061
1760109103.851553,-0.090509,0.057272,-0.002706,0.994244,0.014325,0.015354,-0.012084,-0.001579,-0.000615,0.003901,0.113395,0.180287,-0.977056
1760109103.852213,-0.090205,0.057404,-0.002965,0.994263,0.034918,0.002995,-0.017071,-0.001485,-0.000966,0.006782,0.113615,0.179716,-0.977136
1760109103.881677,-0.089967,0.057354,-0.003085,0.994287,0.035863,-0.005289,-0.012775,-0.001449,0.002987,0.001856,0.113498,0.179260,-0.977233
1760109103.914419,-0.089553,0.057349,-0.003137,0.994325,0.014125,0.008976,0.008143,0.000980,0.008715,-0.006485,0.113486,0.178449,-0.977383
1760109103.914715,-0.089427,0.057361,-0.003076,0.994335,0.010972,0.002917,0.014785,-0.003000,0.006489,-0.004547,0.113521,0.178194,-0.977425
1760109103.944775,-0.089317,0.057354,-0.002969,0.994346,0.022540,-0.004987,0.013980,-0.002843,0.003071,-0.002045,0.113530,0.177965,-0.977466
1760109103.983588,-0.088984,0.057457,-0.002761,0.994371,0.022377,0.018962,0.012021,0.001567,0.001905,-0.005467,0.113775,0.177283,-0.977561
1760109103.983921,-0.088903,0.057555,-0.002696,0.994372,0.020095,0.020497,0.015334,0.001464,0.002715,-0.003279,0.113983,0.177116,-0.977567
