t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760108360.054027,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760108360.004027,SLOUCHED_HOLD_START,1760108360.954027
1760108364.554027,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760108364.504027,UPRIGHT_HOLD_START,1760108365.454027
1760108373.825027,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760108373.775027,SLOUCHED_HOLD_START,1760108374.725027
1760108378.325027,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760108378.275027,UPRIGHT_HOLD_START,1760108379.225027
1760108389.325027,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760108389.275027,SLOUCHED_HOLD_START,1760108390.225027
1760108393.825027,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760108393.775027,UPRIGHT_HOLD_START,1760108394.725027
1760108404.221027,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760108404.171027,NOSLOUCHED_HOLD_START,1760108405.121027
1760108408.721027,BEEP_RECOVER,lateral_left,RECOVERY_START,1760108408.671027,UPRIGHT_HOLD_START,1760108409.621027
1760108420.248027,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760108420.198027,NOSLOUCHED_HOLD_START,1760108421.148027
1760108424.748027,BEEP_RECOVER,lateral_right,RECOVERY_START,1760108424.698027,UPRIGHT_HOLD_START,1760108425.648027
1760108435.128027,BEEP_SLOUCH,neck_only,SLOUCH_START,1760108435.078027,SLOUCHED_HOLD_START,1760108436.028027
1760108439.628027,BEEP_RECOVER,neck_only,RECOVERY_START,1760108439.578027,UPRIGHT_HOLD_START,1760108440.528027
1760108450.559027,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760108450.509027,NOSLOUCHED_HOLD_START,1760108451.459027
1760108455.059027,BEEP_RECOVER,reach_left,RECOVERY_START,1760108455.009027,UPRIGHT_HOLD_START,1760108455.959027
1760108463.949027,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760108463.899027,NOSLOUCHED_HOLD_START,1760108464.849027
1760108468.449027,BEEP_RECOVER,reach_right,RECOVERY_START,1760108468.399027,UPRIGHT_HOLD_START,1760108469.349027
1760108479.619027,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760108479.569027,SLOUCHED_HOLD_START,1760108480.519027
1760108484.119027,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760108484.069027,UPRIGHT_HOLD_START,1760108485.019027
1760108493.835027,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760108493.785027,SLOUCHED_HOLD_START,1760108494.735027
1760108498.335027,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760108498.285027,UPRIGHT_HOLD_START,1760108499.235027
1760108509.212027,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760108509.162027,SLOUCHED_HOLD_START,1760108510.112027
1760108513.712027,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760108513.662027,UPRIGHT_HOLD_START,1760108514.612027
1760108524.786027,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760108524.736027,NOSLOUCHED_HOLD_START,1760108525.686027
1760108529.286027,BEEP_RECOVER,lateral_left,RECOVERY_START,1760108529.236027,UPRIGHT_HOLD_START,1760108530.186027
1760108538.828027,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760108538.778027,NOSLOUCHED_HOLD_START,1760108539.728027
1760108543.328027,BEEP_RECOVER,lateral_right,RECOVERY_START,1760108543.278027,UPRIGHT_HOLD_START,1760108544.228027
1760108554.173027,BEEP_SLOUCH,neck_only,SLOUCH_START,1760108554.123027,SLOUCHED_HOLD_START,1760108555.073027
1760108558.673027,BEEP_RECOVER,neck_only,RECOVERY_START,1760108558.623027,UPRIGHT_HOLD_START,1760108559.573027
1760108570.075027,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760108570.025027,NOSLOUCHED_HOLD_START,1760108570.975027
