t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760172237.208295,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760172237.158295,SLOUCHED_HOLD_START,1760172238.108295
1760172241.708295,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760172241.658295,UPRIGHT_HOLD_START,1760172242.608295
1760172250.979295,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760172250.929295,SLOUCHED_HOLD_START,1760172251.879295
1760172255.479295,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760172255.429295,UPRIGHT_HOLD_START,1760172256.379295
1760172266.479295,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760172266.429295,SLOUCHED_HOLD_START,1760172267.379295
1760172270.979295,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760172270.929295,UPRIGHT_HOLD_START,1760172271.879295
1760172281.375295,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760172281.325295,NOSLOUCHED_HOLD_START,1760172282.275295
1760172285.875295,BEEP_RECOVER,lateral_left,RECOVERY_START,1760172285.825295,UPRIGHT_HOLD_START,1760172286.775295
1760172297.402295,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760172297.352295,NOSLOUCHED_HOLD_START,1760172298.302295
1760172301.902295,BEEP_RECOVER,lateral_right,RECOVERY_START,1760172301.852295,UPRIGHT_HOLD_START,1760172302.802295
1760172312.282295,BEEP_SLOUCH,neck_only,SLOUCH_START,1760172312.232295,SLOUCHED_HOLD_START,1760172313.182295
1760172316.782295,BEEP_RECOVER,neck_only,RECOVERY_START,1760172316.732295,UPRIGHT_HOLD_START,1760172317.682295
1760172327.713295,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760172327.663295,NOSLOUCHED_HOLD_START,1760172328.613295
1760172332.213295,BEEP_RECOVER,reach_left,RECOVERY_START,1760172332.163295,UPRIGHT_HOLD_START,1760172333.113295
1760172341.103295,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760172341.053295,NOSLOUCHED_HOLD_START,1760172342.003295
1760172345.603295,BEEP_RECOVER,reach_right,RECOVERY_START,1760172345.553295,UPRIGHT_HOLD_START,1760172346.503295
1760172356.773295,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760172356.723295,SLOUCHED_HOLD_START,1760172357.673295
1760172361.273295,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760172361.223295,UPRIGHT_HOLD_START,1760172362.173295
1760172370.989295,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760172370.939295,SLOUCHED_HOLD_START,1760172371.889295
1760172375.489295,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760172375.439295,UPRIGHT_HOLD_START,1760172376.389295
1760172386.366295,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760172386.316295,SLOUCHED_HOLD_START,1760172387.266295
1760172390.866295,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760172390.816295,UPRIGHT_HOLD_START,1760172391.766295
1760172401.940295,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760172401.890295,NOSLOUCHED_HOLD_START,1760172402.840295
1760172406.440295,BEEP_RECOVER,lateral_left,RECOVERY_START,1760172406.390295,UPRIGHT_HOLD_START,1760172407.340295
1760172415.982295,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760172415.932295,NOSLOUCHED_HOLD_START,1760172416.882295
1760172420.482295,BEEP_RECOVER,lateral_right,RECOVERY_START,1760172420.432295,UPRIGHT_HOLD_START,1760172421.382295
1760172431.327295,BEEP_SLOUCH,neck_only,SLOUCH_START,1760172431.277295,SLOUCHED_HOLD_START,1760172432.227295
1760172435.827295,BEEP_RECOVER,neck_only,RECOVERY_START,1760172435.777295,UPRIGHT_HOLD_START,1760172436.727295
1760172447.229295,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760172447.179295,NOSLOUCHED_HOLD_START,1760172448.129295
1760172451.729295,BEEP_RECOVER,reach_left,RECOVERY_START,1760172451.679295,UPRIGHT_HOLD_START,1760172452.629295
1760172462.019295,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760172461.969295,NOSLOUCHED_HOLD_START,1760172462.919295
1760172466.519295,BEEP_RECOVER,reach_right,RECOVERY_START,1760172466.469295,UPRIGHT_HOLD_START,1760172467.419295
1760172476.370295,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760172476.320295,SLOUCHED_HOLD_START,1760172477.270295
1760172480.870295,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760172480.820295,UPRIGHT_HOLD_START,1760172481.770295
1760172492.108295,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760172492.058295,SLOUCHED_HOLD_START,1760172493.008295
1760172496.608295,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760172496.558295,UPRIGHT_HOLD_START,1760172497.508295
1760172507.548295,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760172507.498295,SLOUCHED_HOLD_START,1760172508.448295
1760172512.048295,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760172511.998295,UPRIGHT_HOLD_START,1760172512.948295
1760172520.942295,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760172520.892295,NOSLOUCHED_HOLD_START,1760172521.842295
1760172525.442295,BEEP_RECOVER,lateral_left,RECOVERY_START,1760172525.392295,UPRIGHT_HOLD_START,1760172526.342295
1760172537.541295,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760172537.491295,NOSLOUCHED_HOLD_START,1760172538.441295
1760172542.041295,BEEP_RECOVER,lateral_right,RECOVERY_START,1760172541.991295,UPRIGHT_HOLD_START,1760172542.941295
1760172552.325295,BEEP_SLOUCH,neck_only,SLOUCH_START,1760172552.275295,SLOUCHED_HOLD_START,1760172553.225295
1760172556.825295,BEEP_RECOVER,neck_only,RECOVERY_START,1760172556.775295,UPRIGHT_HOLD_START,1760172557.725295
1760172566.610295,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760172566.560295,NOSLOUCHED_HOLD_START,1760172567.510295
1760172571.110295,BEEP_RECOVER,reach_left,RECOVERY_START,1760172571.060295,UPRIGHT_HOLD_START,1760172572.010295
1760172581.240295,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760172581.190295,NOSLOUCHED_HOLD_START,1760172582.140295
1760172585.740295,BEEP_RECOVER,reach_right,RECOVERY_START,1760172585.690295,UPRIGHT_HOLD_START,1760172586.640295
