t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760172235.208295,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760172235.158295,SLOUCHED_HOLD_START,1760172236.108295
1760172239.708295,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760172239.658295,UPRIGHT_HOLD_START,1760172240.608295
1760172248.979295,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760172248.929295,SLOUCHED_HOLD_START,1760172249.879295
1760172253.479295,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760172253.429295,UPRIGHT_HOLD_START,1760172254.379295
1760172264.479295,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760172264.429295,SLOUCHED_HOLD_START,1760172265.379295
1760172268.979295,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760172268.929295,UPRIGHT_HOLD_START,1760172269.879295
1760172279.375295,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760172279.325295,NOSLOUCHED_HOLD_START,1760172280.275295
1760172283.875295,BEEP_RECOVER,lateral_left,RECOVERY_START,1760172283.825295,UPRIGHT_HOLD_START,1760172284.775295
1760172295.402295,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760172295.352295,NOSLOUCHED_HOLD_START,1760172296.302295
1760172299.902295,BEEP_RECOVER,lateral_right,RECOVERY_START,1760172299.852295,UPRIGHT_HOLD_START,1760172300.802295
1760172310.282295,BEEP_SLOUCH,neck_only,SLOUCH_START,1760172310.232295,SLOUCHED_HOLD_START,1760172311.182295
1760172314.782295,BEEP_RECOVER,neck_only,RECOVERY_START,1760172314.732295,UPRIGHT_HOLD_START,1760172315.682295
1760172325.713295,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760172325.663295,NOSLOUCHED_HOLD_START,1760172326.613295
1760172330.213295,BEEP_RECOVER,reach_left,RECOVERY_START,1760172330.163295,UPRIGHT_HOLD_START,1760172331.113295
1760172339.103295,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760172339.053295,NOSLOUCHED_HOLD_START,1760172340.003295
1760172343.603295,BEEP_RECOVER,reach_right,RECOVERY_START,1760172343.553295,UPRIGHT_HOLD_START,1760172344.503295
1760172354.773295,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760172354.723295,SLOUCHED_HOLD_START,1760172355.673295
1760172359.273295,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760172359.223295,UPRIGHT_HOLD_START,1760172360.173295
1760172368.989295,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760172368.939295,SLOUCHED_HOLD_START,1760172369.889295
1760172373.489295,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760172373.439295,UPRIGHT_HOLD_START,1760172374.389295
1760172384.366295,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760172384.316295,SLOUCHED_HOLD_START,1760172385.266295
1760172388.866295,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760172388.816295,UPRIGHT_HOLD_START,1760172389.766295
1760172399.940295,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760172399.890295,NOSLOUCHED_HOLD_START,1760172400.840295
1760172404.440295,BEEP_RECOVER,lateral_left,RECOVERY_START,1760172404.390295,UPRIGHT_HOLD_START,1760172405.340295
1760172413.982295,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760172413.932295,NOSLOUCHED_HOLD_START,1760172414.882295
