t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760040404.168155,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760040404.118155,SLOUCHED_HOLD_START,1760040405.068155
1760040408.668155,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760040408.618155,UPRIGHT_HOLD_START,1760040409.568155
1760040417.939155,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760040417.889155,SLOUCHED_HOLD_START,1760040418.839155
1760040422.439155,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760040422.389155,UPRIGHT_HOLD_START,1760040423.339155
1760040433.439155,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760040433.389155,SLOUCHED_HOLD_START,1760040434.339155
1760040437.939155,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760040437.889155,UPRIGHT_HOLD_START,1760040438.839155
1760040448.335155,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760040448.285155,NOSLOUCHED_HOLD_START,1760040449.235155
1760040452.835155,BEEP_RECOVER,lateral_left,RECOVERY_START,1760040452.785155,UPRIGHT_HOLD_START,1760040453.735155
1760040464.362155,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760040464.312155,NOSLOUCHED_HOLD_START,1760040465.262155
1760040468.862155,BEEP_RECOVER,lateral_right,RECOVERY_START,1760040468.812155,UPRIGHT_HOLD_START,1760040469.762155
1760040479.242155,BEEP_SLOUCH,neck_only,SLOUCH_START,1760040479.192155,SLOUCHED_HOLD_START,1760040480.142155
1760040483.742155,BEEP_RECOVER,neck_only,RECOVERY_START,1760040483.692155,UPRIGHT_HOLD_START,1760040484.642155
1760040494.673155,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760040494.623155,NOSLOUCHED_HOLD_START,1760040495.573155
1760040499.173155,BEEP_RECOVER,reach_left,RECOVERY_START,1760040499.123155,UPRIGHT_HOLD_START,1760040500.073155
1760040508.063155,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760040508.013155,NOSLOUCHED_HOLD_START,1760040508.963155
1760040512.563155,BEEP_RECOVER,reach_right,RECOVERY_START,1760040512.513155,UPRIGHT_HOLD_START,1760040513.463155
1760040523.733155,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760040523.683155,SLOUCHED_HOLD_START,1760040524.633155
1760040528.233155,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760040528.183155,UPRIGHT_HOLD_START,1760040529.133155
1760040537.949155,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760040537.899155,SLOUCHED_HOLD_START,1760040538.849155
1760040542.449155,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760040542.399155,UPRIGHT_HOLD_START,1760040543.349155
1760040553.326155,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760040553.276155,SLOUCHED_HOLD_START,1760040554.226155
1760040557.826155,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760040557.776155,UPRIGHT_HOLD_START,1760040558.726155
1760040568.900155,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760040568.850155,NOSLOUCHED_HOLD_START,1760040569.800155
1760040573.400155,BEEP_RECOVER,lateral_left,RECOVERY_START,1760040573.350155,UPRIGHT_HOLD_START,1760040574.300155
1760040582.942155,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760040582.892155,NOSLOUCHED_HOLD_START,1760040583.842155
1760040587.442155,BEEP_RECOVER,lateral_right,RECOVERY_START,1760040587.392155,UPRIGHT_HOLD_START,1760040588.342155
1760040598.287155,BEEP_SLOUCH,neck_only,SLOUCH_START,1760040598.237155,SLOUCHED_HOLD_START,1760040599.187155
1760040602.787155,BEEP_RECOVER,neck_only,RECOVERY_START,1760040602.737155,UPRIGHT_HOLD_START,1760040603.687155
1760040614.189155,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760040614.139155,NOSLOUCHED_HOLD_START,1760040615.089155
1760040618.689155,BEEP_RECOVER,reach_left,RECOVERY_START,1760040618.639155,UPRIGHT_HOLD_START,1760040619.589155
1760040628.979155,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760040628.929155,NOSLOUCHED_HOLD_START,1760040629.879155
1760040633.479155,BEEP_RECOVER,reach_right,RECOVERY_START,1760040633.429155,UPRIGHT_HOLD_START,1760040634.379155
1760040643.330155,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760040643.280155,SLOUCHED_HOLD_START,1760040644.230155
1760040647.830155,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760040647.780155,UPRIGHT_HOLD_START,1760040648.730155
1760040659.068155,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760040659.018155,SLOUCHED_HOLD_START,1760040659.968155
1760040663.568155,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760040663.518155,UPRIGHT_HOLD_START,1760040664.468155
1760040674.508155,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760040674.458155,SLOUCHED_HOLD_START,1760040675.408155
1760040679.008155,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760040678.958155,UPRIGHT_HOLD_START,1760040679.908155
1760040687.902155,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760040687.852155,NOSLOUCHED_HOLD_START,1760040688.802155
1760040692.402155,BEEP_RECOVER,lateral_left,RECOVERY_START,1760040692.352155,UPRIGHT_HOLD_START,1760040693.302155
1760040704.501155,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760040704.451155,NOSLOUCHED_HOLD_START,1760040705.401155
1760040709.001155,BEEP_RECOVER,lateral_right,RECOVERY_START,1760040708.951155,UPRIGHT_HOLD_START,1760040709.901155
1760040719.285155,BEEP_SLOUCH,neck_only,SLOUCH_START,1760040719.235155,SLOUCHED_HOLD_START,1760040720.185155
1760040723.785155,BEEP_RECOVER,neck_only,RECOVERY_START,1760040723.735155,UPRIGHT_HOLD_START,1760040724.685155
1760040733.570155,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760040733.520155,NOSLOUCHED_HOLD_START,1760040734.470155
1760040738.070155,BEEP_RECOVER,reach_left,RECOVERY_START,1760040738.020155,UPRIGHT_HOLD_START,1760040738.970155
1760040748.200155,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760040748.150155,NOSLOUCHED_HOLD_START,1760040749.100155
1760040752.700155,BEEP_RECOVER,reach_right,RECOVERY_START,1760040752.650155,UPRIGHT_HOLD_START,1760040753.600155
