t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760006981.750930,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760006981.700930,SLOUCHED_HOLD_START,1760006982.650930
1760006986.250930,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760006986.200930,UPRIGHT_HOLD_START,1760006987.150930
1760006995.521930,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760006995.471930,SLOUCHED_HOLD_START,1760006996.421930
1760007000.021930,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760006999.971930,UPRIGHT_HOLD_START,1760007000.921930
1760007011.021930,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760007010.971930,SLOUCHED_HOLD_START,1760007011.921930
1760007015.521930,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760007015.471930,UPRIGHT_HOLD_START,1760007016.421930
1760007025.917930,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760007025.867930,NOSLOUCHED_HOLD_START,1760007026.817930
1760007030.417930,BEEP_RECOVER,lateral_left,RECOVERY_START,1760007030.367930,UPRIGHT_HOLD_START,1760007031.317930
1760007041.944930,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760007041.894930,NOSLOUCHED_HOLD_START,1760007042.844930
1760007046.444930,BEEP_RECOVER,lateral_right,RECOVERY_START,1760007046.394930,UPRIGHT_HOLD_START,1760007047.344930
1760007056.824930,BEEP_SLOUCH,neck_only,SLOUCH_START,1760007056.774930,SLOUCHED_HOLD_START,1760007057.724930
1760007061.324930,BEEP_RECOVER,neck_only,RECOVERY_START,1760007061.274930,UPRIGHT_HOLD_START,1760007062.224930
1760007072.255930,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760007072.205930,NOSLOUCHED_HOLD_START,1760007073.155930
1760007076.755930,BEEP_RECOVER,reach_left,RECOVERY_START,1760007076.705930,UPRIGHT_HOLD_START,1760007077.655930
1760007085.645930,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760007085.595930,NOSLOUCHED_HOLD_START,1760007086.545930
1760007090.145930,BEEP_RECOVER,reach_right,RECOVERY_START,1760007090.095930,UPRIGHT_HOLD_START,1760007091.045930
1760007101.315930,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760007101.265930,SLOUCHED_HOLD_START,1760007102.215930
1760007105.815930,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760007105.765930,UPRIGHT_HOLD_START,1760007106.715930
1760007115.531930,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760007115.481930,SLOUCHED_HOLD_START,1760007116.431930
1760007120.031930,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760007119.981930,UPRIGHT_HOLD_START,1760007120.931930
1760007130.908930,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760007130.858930,SLOUCHED_HOLD_START,1760007131.808930
1760007135.408930,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760007135.358930,UPRIGHT_HOLD_START,1760007136.308930
1760007146.482930,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760007146.432930,NOSLOUCHED_HOLD_START,1760007147.382930
1760007150.982930,BEEP_RECOVER,lateral_left,RECOVERY_START,1760007150.932930,UPRIGHT_HOLD_START,1760007151.882930
1760007160.524930,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760007160.474930,NOSLOUCHED_HOLD_START,1760007161.424930
1760007165.024930,BEEP_RECOVER,lateral_right,RECOVERY_START,1760007164.974930,UPRIGHT_HOLD_START,1760007165.924930
1760007175.869930,BEEP_SLOUCH,neck_only,SLOUCH_START,1760007175.819930,SLOUCHED_HOLD_START,1760007176.769930
1760007180.369930,BEEP_RECOVER,neck_only,RECOVERY_START,1760007180.319930,UPRIGHT_HOLD_START,1760007181.269930
1760007191.771930,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760007191.721930,NOSLOUCHED_HOLD_START,1760007192.671930
1760007196.271930,BEEP_RECOVER,reach_left,RECOVERY_START,1760007196.221930,UPRIGHT_HOLD_START,1760007197.171930
1760007206.561930,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760007206.511930,NOSLOUCHED_HOLD_START,1760007207.461930
1760007211.061930,BEEP_RECOVER,reach_right,RECOVERY_START,1760007211.011930,UPRIGHT_HOLD_START,1760007211.961930
1760007220.912930,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760007220.862930,SLOUCHED_HOLD_START,1760007221.812930
1760007225.412930,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760007225.362930,UPRIGHT_HOLD_START,1760007226.312930
1760007236.650930,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760007236.600930,SLOUCHED_HOLD_START,1760007237.550930
1760007241.150930,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760007241.100930,UPRIGHT_HOLD_START,1760007242.050930
1760007252.090930,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760007252.040930,SLOUCHED_HOLD_START,1760007252.990930
1760007256.590930,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760007256.540930,UPRIGHT_HOLD_START,1760007257.490930
1760007265.484930,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760007265.434930,NOSLOUCHED_HOLD_START,1760007266.384930
1760007269.984930,BEEP_RECOVER,lateral_left,RECOVERY_START,1760007269.934930,UPRIGHT_HOLD_START,1760007270.884930
1760007282.083930,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760007282.033930,NOSLOUCHED_HOLD_START,1760007282.983930
1760007286.583930,BEEP_RECOVER,lateral_right,RECOVERY_START,1760007286.533930,UPRIGHT_HOLD_START,1760007287.483930
1760007296.867930,BEEP_SLOUCH,neck_only,SLOUCH_START,1760007296.817930,SLOUCHED_HOLD_START,1760007297.767930
1760007301.367930,BEEP_RECOVER,neck_only,RECOVERY_START,1760007301.317930,UPRIGHT_HOLD_START,1760007302.267930
1760007311.152930,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760007311.102930,NOSLOUCHED_HOLD_START,1760007312.052930
1760007315.652930,BEEP_RECOVER,reach_left,RECOVERY_START,1760007315.602930,UPRIGHT_HOLD_START,1760007316.552930
1760007325.782930,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760007325.732930,NOSLOUCHED_HOLD_START,1760007326.682930
1760007330.282930,BEEP_RECOVER,reach_right,RECOVERY_START,1760007330.232930,UPRIGHT_HOLD_START,1760007331.182930
