t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760173559.246634,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760173558.696634,SLOUCHED_HOLD_START,1760173559.696634
1760173563.746634,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760173563.196634,UPRIGHT_HOLD_START,1760173564.196634
1760173573.017634,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760173572.467634,SLOUCHED_HOLD_START,1760173573.467634
1760173577.517634,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760173576.967634,UPRIGHT_HOLD_START,1760173577.967634
1760173588.517634,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760173587.967634,SLOUCHED_HOLD_START,1760173588.967634
1760173593.017634,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760173592.467634,UPRIGHT_HOLD_START,1760173593.467634
1760173603.413634,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760173602.863634,NOSLOUCHED_HOLD_START,1760173603.863634
1760173607.913634,BEEP_RECOVER,lateral_left,RECOVERY_START,1760173607.363634,UPRIGHT_HOLD_START,1760173608.363634
1760173619.440634,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760173618.890634,NOSLOUCHED_HOLD_START,1760173619.890634
1760173623.940634,BEEP_RECOVER,lateral_right,RECOVERY_START,1760173623.390634,UPRIGHT_HOLD_START,1760173624.390634
1760173634.320634,BEEP_SLOUCH,neck_only,SLOUCH_START,1760173633.770634,SLOUCHED_HOLD_START,1760173634.770634
1760173638.820634,BEEP_RECOVER,neck_only,RECOVERY_START,1760173638.270634,UPRIGHT_HOLD_START,1760173639.270634
1760173649.751634,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760173649.201634,NOSLOUCHED_HOLD_START,1760173650.201634
1760173654.251634,BEEP_RECOVER,reach_left,RECOVERY_START,1760173653.701634,UPRIGHT_HOLD_START,1760173654.701634
1760173663.141634,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760173662.591634,NOSLOUCHED_HOLD_START,1760173663.591634
1760173667.641634,BEEP_RECOVER,reach_right,RECOVERY_START,1760173667.091634,UPRIGHT_HOLD_START,1760173668.091634
1760173678.811634,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760173678.261634,SLOUCHED_HOLD_START,1760173679.261634
1760173683.311634,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760173682.761634,UPRIGHT_HOLD_START,1760173683.761634
1760173693.027634,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760173692.477634,SLOUCHED_HOLD_START,1760173693.477634
1760173697.527634,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760173696.977634,UPRIGHT_HOLD_START,1760173697.977634
1760173708.404634,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760173707.854634,SLOUCHED_HOLD_START,1760173708.854634
1760173712.904634,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760173712.354634,UPRIGHT_HOLD_START,1760173713.354634
1760173723.978634,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760173723.428634,NOSLOUCHED_HOLD_START,1760173724.428634
1760173728.478634,BEEP_RECOVER,lateral_left,RECOVERY_START,1760173727.928634,UPRIGHT_HOLD_START,1760173728.928634
1760173738.020634,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760173737.470634,NOSLOUCHED_HOLD_START,1760173738.470634
1760173742.520634,BEEP_RECOVER,lateral_right,RECOVERY_START,1760173741.970634,UPRIGHT_HOLD_START,1760173742.970634
1760173753.365634,BEEP_SLOUCH,neck_only,SLOUCH_START,1760173752.815634,SLOUCHED_HOLD_START,1760173753.815634
1760173757.865634,BEEP_RECOVER,neck_only,RECOVERY_START,1760173757.315634,UPRIGHT_HOLD_START,1760173758.315634
1760173769.267634,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760173768.717634,NOSLOUCHED_HOLD_START,1760173769.717634
1760173773.767634,BEEP_RECOVER,reach_left,RECOVERY_START,1760173773.217634,UPRIGHT_HOLD_START,1760173774.217634
1760173784.057634,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760173783.507634,NOSLOUCHED_HOLD_START,1760173784.507634
1760173788.557634,BEEP_RECOVER,reach_right,RECOVERY_START,1760173788.007634,UPRIGHT_HOLD_START,1760173789.007634
1760173798.408634,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760173797.858634,SLOUCHED_HOLD_START,1760173798.858634
1760173802.908634,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760173802.358634,UPRIGHT_HOLD_START,1760173803.358634
1760173814.146634,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760173813.596634,SLOUCHED_HOLD_START,1760173814.596634
